DN sort_id size average sd prov sd_prov sel_id xcoord ycoord
27161689 16315 156 22 0 20 0 27161689 27.68032363 -5.90918478
27159650 16316 61 12 0 20 0 27159650 27.5954832 -5.90855512
27164265 16317 27 22 0 20 0 27164265 28.17446366 -5.90982598
27166246 16318 33 12 0 20 0 27166246 28.1769122 -5.91019045
27166189 16319 56 22 0 20 0 27166189 27.31761421 -5.9101418
27151512 16320 221 22 0 20 0 27151512 27.32193891 -5.90683014
27168874 16321 25 12 0 20 0 27168874 28.20954378 -5.91082456
27166928 16322 61 22 0 20 0 27166928 28.22561888 -5.91100228
27170105 16323 29 12 0 20 0 27170105 27.58860334 -5.91145975
27152266 16324 150 12 0 20 0 27152266 27.59955474 -5.90779764
27162912 16325 119 12 0 20 0 27162912 27.76772664 -5.91003207
27172137 16326 30 12 0 20 0 27172137 27.77167524 -5.91258636
27167543 16327 28 12 0 20 0 27167543 27.31146344 -5.91068651
27170106 16328 30 12 0 20 0 27170106 27.59059995 -5.91204649
27172796 16329 32 22 0 20 0 27172796 28.1927333 -5.91265441
27168187 16330 110 22 0 20 0 27168187 27.65651668 -5.91193279
27172177 16331 30 12 0 20 0 27172177 28.2320837 -5.91246939
27174157 16332 25 12 0 20 0 27174157 27.30827045 -5.91299487
27170743 16333 30 22 0 20 0 27170743 27.58931325 -5.91212747
27170789 16334 25 22 0 20 0 27170789 28.21453225 -5.91246579
27172815 16335 44 22 0 20 0 27172815 28.23769353 -5.91327021
27175519 16336 22 12 0 20 0 27175519 27.6747474 -5.91382236
27173461 16337 30 12 0 20 0 27173461 27.59594476 -5.91337818
27175516 16338 24 22 0 20 0 27175516 27.66637417 -5.91370886
27171514 16339 93 12 0 20 0 27171514 28.21375483 -5.9131991
27171507 16340 66 22 0 20 0 27171507 28.19585294 -5.91306571
27164880 16341 186 22 0 20 0 27164880 27.31250298 -5.91215998
27178804 16342 24 22 0 20 0 27178804 28.19129363 -5.91513729
27177387 16343 76 22 0 24 0 27177387 25.91051554 -5.91515268
27176158 16344 57 22 0 20 0 27176158 27.22610851 -5.91490168
27177442 16345 35 12 0 20 0 27177442 27.65903728 -5.91527933
27179450 16346 35 22 0 20 0 27179450 27.65380817 -5.9156881
27178775 16347 46 12 0 20 0 27178775 27.59761252 -5.91528889
27179453 16348 26 22 0 20 0 27179453 27.66850859 -5.91599036
27179441 16349 32 22 0 20 0 27179441 27.52719796 -5.91560687
27176874 16350 45 22 0 20 0 27176874 28.1724901 -5.91476088
27180864 16351 41 22 0 20 0 27180864 27.30906315 -5.91644694
27156305 16352 516 22 0 20 0 27156305 27.59578164 -5.91105838
27182983 16353 45 12 0 20 0 27182983 27.75926703 -5.91715434
27182225 16354 49 22 0 20 0 27182225 27.30562394 -5.91633595
27178810 16355 55 22 0 20 0 27178810 28.21221371 -5.91561378
27180860 16356 37 12 0 20 0 27180860 27.30062314 -5.91671741
27184339 16357 56 22 0 20 0 27184339 28.20792221 -5.91776759
27176848 16358 66 22 0 20 0 27176848 27.67370445 -5.9155647
27187738 16359 46 22 0 20 0 27187738 28.01933399 -5.91818193
27186410 16360 38 22 0 20 0 27186410 28.23478878 -5.91795863
27188311 16361 24 22 0 20 0 27188311 27.28444381 -5.91906266
27188403 16362 33 22 0 20 0 27188403 28.20481411 -5.91882033
27185625 16363 31 22 0 20 0 27185625 27.22433152 -5.91799415
27188338 16364 33 22 0 20 0 27188338 27.53023581 -5.91887759
27189001 16365 54 22 0 20 0 27189001 27.30264971 -5.91938384
27189077 16366 52 22 0 20 0 27189077 28.44172894 -5.92018481
27186403 16367 71 22 0 20 0 27186403 28.2168154 -5.9190663
27190394 16368 37 22 0 20 0 27190394 27.29325453 -5.91954083
27191768 16369 44 22 0 20 0 27191768 28.01525129 -5.91987145
27192439 16370 25 12 0 20 0 27192439 27.59491359 -5.92058556
27191084 16371 46 22 0 20 0 27191084 27.6466241 -5.9203121
27191739 16372 31 22 0 20 0 27191739 27.51893107 -5.92024944
27180143 16373 76 12 0 20 0 27180143 27.53169636 -5.91721629
27192455 16374 39 12 0 20 0 27192455 27.82788006 -5.92046513
27192456 16375 60 22 0 20 0 27192456 27.82958172 -5.92079702
27191145 16376 34 12 0 20 0 27191145 28.76464535 -5.92062209
27186992 16377 62 12 0 20 0 27186992 27.29169879 -5.91961378
27193732 16378 24 22 0 20 0 27193732 27.2953651 -5.92099722
27195109 16379 47 22 0 20 0 27195109 28.18984509 -5.92145167
27190282 16380 118 22 0 24 0 27190282 24.21101258 -5.92088341
27194476 16381 25 12 0 20 0 27194476 28.23904274 -5.92134139
27188353 16382 242 22 0 20 0 27188353 27.67043952 -5.92135054
27193804 16383 26 12 0 20 0 27193804 28.18654287 -5.92150336
27194425 16384 35 12 0 20 0 27194425 27.64685145 -5.9220201
27199621 16385 52 22 0 20 0 27199621 28.23347078 -5.92360577
27198362 16386 103 22 0 20 0 27198362 28.23953533 -5.92393805
27198349 16387 78 22 0 20 0 27198349 28.18789603 -5.92381169
27201554 16388 23 12 0 20 0 27201554 27.51835599 -5.92433185
27200293 16389 37 22 0 20 0 27200293 28.20664156 -5.92390363
27199643 16390 27 12 0 20 0 27199643 28.72232046 -5.92379284
27202292 16391 23 12 0 20 0 27202292 28.29099267 -5.92455485
27193984 16392 67 22 0 4 0 27193984 20.01865966 -5.92290947
27197640 16393 51 22 0 20 0 27197640 27.51432094 -5.92317063
27202253 16394 109 22 0 20 0 27202253 27.86610273 -5.9249457
27195003 16395 86 22 0 24 0 27195003 25.90322511 -5.92274006
27199568 16396 68 12 0 20 0 27199568 27.62480682 -5.92416702
27200291 16397 54 22 0 20 0 27200291 28.20328718 -5.92404778
27203638 16398 29 12 0 20 0 27203638 28.88192905 -5.92544075
27198938 16399 38 12 0 20 0 27198938 27.62868981 -5.92330769
27204217 16400 32 22 0 20 0 27204217 28.23168048 -5.92552714
27184343 16401 250 22 0 20 0 27184343 28.22323401 -5.92057476
27198942 16402 25 12 0 20 0 27198942 27.65228109 -5.92381404
27204919 16403 29 22 0 20 0 27204919 28.88223622 -5.92541282
27202242 16404 122 22 0 20 0 27202242 27.65430785 -5.92586664
27206753 16405 27 12 0 20 0 27206753 27.61764887 -5.92634227
27203567 16406 189 22 0 20 0 27203567 27.62494152 -5.92587809
27205495 16407 49 12 0 20 0 27205495 27.62800308 -5.92631268
27206764 16408 22 12 0 20 0 27206764 27.72385181 -5.92626411
27206803 16409 49 22 0 20 0 27206803 28.18554893 -5.9266322
27209531 16410 37 22 0 20 0 27209531 28.21029669 -5.92743472
27206191 16411 54 12 0 20 0 27206191 28.85514559 -5.92672218
27208070 16412 38 22 0 20 0 27208070 27.6364115 -5.92691635
27200261 16413 211 22 0 20 0 27200261 27.66481727 -5.92533112
27210197 16414 22 12 0 20 0 27210197 27.98838005 -5.92789601
27206113 16415 33 12 0 20 0 27206113 27.62048551 -5.9267958
27203604 16416 82 22 0 20 0 27203604 28.23490226 -5.92664537
27210236 16417 23 22 0 20 0 27210236 28.50564136 -5.92755939
27210223 16418 27 12 0 20 0 27210223 28.21745399 -5.92746202
27202250 16419 259 22 0 20 0 27202250 27.85698367 -5.926183
27210206 16420 29 22 0 20 0 27210206 28.16824679 -5.92793536
27211621 16421 28 22 0 20 0 27211621 28.51135326 -5.92821328
27205535 16422 79 22 0 20 0 27205535 28.19243304 -5.92734635
27212283 16423 22 22 0 20 0 27212283 28.52714208 -5.9287181
27211603 16424 22 12 0 20 0 27211603 28.19471183 -5.92835
27212863 16425 24 12 0 20 0 27212863 27.276908 -5.92915164
27209571 16426 26 12 0 20 0 27209571 28.96398881 -5.92809611
27215560 16427 28 12 0 20 0 27215560 27.72211824 -5.92991968
27206726 16428 97 22 0 20 0 27206726 27.27659794 -5.92932325
27213560 16429 37 22 0 20 0 27213560 27.66674108 -5.92969638
27216144 16430 36 22 0 20 0 27216144 27.59076492 -5.93050883
27216176 16431 94 22 0 20 0 27216176 28.1668658 -5.93109195
27218196 16432 41 22 0 20 0 27218196 28.16369096 -5.93091831
27214284 16433 73 22 0 20 0 27214284 28.19933341 -5.93036328
27215557 16434 56 12 0 20 0 27215557 27.66277016 -5.93044992
27220052 16435 24 22 0 20 0 27220052 26.93128448 -5.93186228
27217521 16436 101 22 0 20 0 27217521 28.15813397 -5.93126394
27217474 16437 45 22 0 20 0 27217474 27.2853916 -5.93120917
27214925 16438 60 22 0 20 0 27214925 28.18397602 -5.93081626
27217136 16439 62 22 0 25 0 27217136 21.79917426 -5.93177847
27220044 16440 30 22 0 20 0 27220044 26.73555824 -5.93239091
27220801 16441 23 12 0 20 0 27220801 27.75708795 -5.93224225
27222783 16442 53 12 0 20 0 27222783 27.71662341 -5.93323808
27222798 16443 26 12 0 20 0 27222798 27.88788618 -5.93288234
27221501 16444 34 12 0 20 0 27221501 28.16899254 -5.93287257
27221511 16445 77 22 0 20 0 27221511 28.20598618 -5.93263397
27222784 16446 28 22 0 20 0 27222784 27.718744 -5.93276368
27224754 16447 25 22 0 20 0 27224754 27.89440584 -5.93382338
27225425 16448 23 22 0 20 0 27225425 27.64609596 -5.93413182
27214810 16449 216 22 0 24 0 27214810 25.68431739 -5.93187477
27224073 16450 34 22 0 20 0 27224073 27.28653716 -5.93375384
27225459 16451 25 22 0 20 0 27225459 27.93131194 -5.93399615
27223422 16452 31 12 0 20 0 27223422 27.65106201 -5.93315429
27224120 16453 31 22 0 20 0 27224120 28.16517446 -5.9338422
27221097 16454 91 22 0 25 0 27221097 21.81244698 -5.93369512
27225451 16455 93 22 0 20 0 27225451 27.85141792 -5.93486971
27227483 16456 34 12 0 20 0 27227483 27.54366228 -5.93496856
27228906 16457 27 12 0 20 0 27228906 27.64708226 -5.93558019
27222143 16458 207 22 0 20 0 27222143 27.65688179 -5.9337393
27228965 16459 64 22 0 20 0 27228965 28.19529351 -5.93545584
27227534 16460 61 22 0 20 0 27227534 28.15298751 -5.93527026
27225013 16461 66 22 0 25 0 27225013 21.67198048 -5.93487762
27228979 16462 43 12 0 20 0 27228979 28.41274403 -5.93560925
27229637 16463 31 22 0 20 0 27229637 27.87500713 -5.9355402
27229615 16464 45 22 0 20 0 27229615 27.67100888 -5.93601409
27227488 16465 82 22 0 20 0 27227488 27.58705124 -5.93605045
27230400 16466 48 22 0 20 0 27230400 28.26222017 -5.93643437
27230384 16467 51 22 0 20 0 27230384 28.15835905 -5.9362918
27232365 16468 26 22 0 20 0 27232365 27.60690014 -5.93686914
27233786 16469 27 22 0 20 0 27233786 28.15008914 -5.93770971
27234510 16470 37 22 0 20 0 27234510 28.17246141 -5.93773619
27233727 16471 35 12 0 20 0 27233727 27.54227697 -5.9376303
27234455 16472 36 12 0 20 0 27234455 27.60186992 -5.93763223
27228258 16473 43 12 0 20 0 27228258 28.4166864 -5.93635002
27235243 16474 23 22 0 20 0 27235243 28.92557301 -5.93781708
27230990 16475 34 12 0 20 0 27230990 27.5523321 -5.93700899
27235127 16476 40 22 0 20 0 27235127 27.57987662 -5.9379899
27233135 16477 24 22 0 20 0 27233135 28.57880273 -5.9375085
27234448 16478 43 22 0 20 0 27234448 27.57219073 -5.93771855
27233094 16479 38 12 0 20 0 27233094 28.15291903 -5.93774944
27233853 16480 36 22 0 20 0 27233853 28.91951111 -5.93744477
27235890 16481 26 22 0 20 0 27235890 27.87259308 -5.93809424
27237145 16482 34 22 0 20 0 27237145 27.28891897 -5.93870008
27232350 16483 63 12 0 20 0 27232350 27.5601161 -5.9371127
27235836 16484 23 22 0 20 0 27235836 27.54218106 -5.9383687
27234422 16485 24 22 0 20 0 27234422 27.28646835 -5.93847579
27232592 16486 64 22 0 26 0 27232592 20.75194939 -5.93791061
27233747 16487 91 22 0 20 0 27233747 27.60408951 -5.93860742
27209491 16488 319 22 0 20 0 27209491 27.67430272 -5.93404326
27232387 16489 162 22 0 20 0 27232387 27.92264196 -5.93785635
27239245 16490 39 22 0 20 0 27239245 28.15706757 -5.93941625
27239162 16491 22 22 0 20 0 27239162 27.27143355 -5.93923346
27239902 16492 22 22 0 20 0 27239902 28.15242953 -5.94005555
27226110 16493 209 22 0 20 0 27226110 27.58446045 -5.93652309
27241246 16494 41 22 0 20 0 27241246 27.58964859 -5.94000408
27239913 16495 30 22 0 20 0 27239913 28.17491956 -5.93946332
27241239 16496 22 12 0 20 0 27241239 27.55623178 -5.93993285
27237241 16497 73 22 0 20 0 27237241 28.26490278 -5.93944877
27239764 16498 56 22 0 24 0 27239764 25.33455337 -5.93985923
27236583 16499 67 22 0 20 0 27236583 28.42598352 -5.93889229
27235709 16500 104 22 0 24 0 27235709 24.05512972 -5.93903384
27243300 16501 23 22 0 20 0 27243300 27.29078542 -5.94079815
27239201 16502 26 12 0 20 0 27239201 27.59686048 -5.9401084
27237174 16503 44 22 0 20 0 27237174 27.60811534 -5.93921506
27241262 16504 25 22 0 20 0 27241262 27.90986796 -5.9399888
27237950 16505 31 22 0 20 0 27237950 28.62373166 -5.93925839
27243309 16506 24 22 0 20 0 27243309 27.54121232 -5.94081527
27234775 16507 105 22 0 25 0 27234775 21.7895852 -5.93991322
27232360 16508 200 22 0 20 0 27232360 27.59406868 -5.93833542
27241329 16509 51 22 0 20 0 27241329 28.57910972 -5.94054731
27241707 16510 86 22 0 25 0 27241707 22.68364657 -5.94105512
27237836 16511 111 22 0 20 0 27237836 27.57804292 -5.94108247
27244761 16512 22 22 0 20 0 27244761 28.20331308 -5.94155248
27222114 16513 380 22 0 20 0 27222114 27.28099592 -5.93700924
27222768 16514 439 22 0 20 0 27222768 27.5473448 -5.93813444
27244710 16515 24 12 0 20 0 27244710 27.55043524 -5.94187253
27224729 16516 569 12 0 20 0 27224729 27.60967812 -5.93772913
27247406 16517 33 22 0 20 0 27247406 27.97594649 -5.94238684
27241985 16518 24 12 0 20 0 27241985 28.2347651 -5.94100647
27246125 16519 43 22 0 20 0 27246125 28.57446278 -5.94212546
27244006 16520 38 12 0 20 0 27244006 27.2715104 -5.94214661
27245426 16521 31 22 0 20 0 27245426 28.37292323 -5.94215807
27247396 16522 29 12 0 20 0 27247396 27.75519312 -5.94274479
27244781 16523 53 22 0 20 0 27244781 28.42484226 -5.94237017
27241983 16524 165 22 0 20 0 27241983 28.19380549 -5.94225433
27250156 16525 44 12 0 20 0 27250156 27.5465201 -5.94364451
27250180 16526 23 22 0 20 0 27250180 27.62026394 -5.94355622
27244041 16527 61 12 0 20 0 27244041 27.71231824 -5.94352332
27252283 16528 23 22 0 20 0 27252283 28.42219491 -5.94443646
27250917 16529 87 22 0 20 0 27250917 28.58528748 -5.94450405
27247391 16530 69 12 0 20 0 27247391 27.62040869 -5.94347016
27248085 16531 64 22 0 20 0 27248085 27.88068348 -5.94296353
27252253 16532 26 22 0 20 0 27252253 28.08505607 -5.94454164
27250810 16533 50 22 0 20 0 27250810 27.2840083 -5.94428624
27254357 16534 22 12 0 20 0 27254357 28.08553366 -5.94527028
27249448 16535 35 22 0 20 0 27249448 27.61349467 -5.94440192
27250189 16536 56 12 0 20 0 27250189 27.72290878 -5.94404329
27248065 16537 88 22 0 20 0 27248065 27.58080239 -5.94378868
27248077 16538 92 12 0 20 0 27248077 27.70803529 -5.94401981
27253006 16539 60 22 0 20 0 27253006 28.91952461 -5.94543348
27253617 16540 56 22 0 20 0 27253617 28.17843134 -5.94575451
27251519 16541 36 22 0 20 0 27251519 27.29910301 -5.94447069
27255813 16542 27 22 0 20 0 27255813 27.60636142 -5.94589787
27254328 16543 32 22 0 20 0 27254328 27.71002279 -5.94557013
27251546 16544 50 12 0 20 0 27251546 27.58264755 -5.94548476
27253566 16545 35 12 0 20 0 27253566 27.54271658 -5.94559737
27257189 16546 29 22 0 20 0 27257189 27.54672552 -5.94653325
27255806 16547 47 22 0 20 0 27255806 27.58999404 -5.94604486
27257970 16548 22 22 0 20 0 27257970 28.17161975 -5.94691446
27250246 16549 86 22 0 20 0 27250246 28.57946921 -5.94545576
27252334 16550 92 22 0 2 0 27252334 12.78854907 -5.94531376
27256522 16551 51 22 0 20 0 27256522 27.54333677 -5.94636424
27255143 16552 26 12 0 20 0 27255143 28.64332168 -5.94605746
27250862 16553 216 22 0 20 0 27250862 28.00487305 -5.94527551
27254361 16554 33 22 0 20 0 27254361 28.14320251 -5.94550342
27255795 16555 40 12 0 20 0 27255795 27.55078391 -5.94648624
27252217 16556 112 12 0 20 0 27252217 27.59808596 -5.9462727
27259371 16557 71 22 0 20 0 27259371 28.58749149 -5.94795361
27252227 16558 146 22 0 20 0 27252227 27.70723037 -5.94678705
27257945 16559 45 12 0 20 0 27257945 27.74643592 -5.94699162
27261357 16560 25 22 0 20 0 27261357 27.54083935 -5.94848649
27257160 16561 44 22 0 20 0 27257160 27.04305263 -5.94701876
27262088 16562 22 12 0 20 0 27262088 27.70641619 -5.94836232
27261405 16563 48 22 0 20 0 27261405 28.14157418 -5.94795741
27256546 16564 55 12 0 20 0 27256546 27.68674497 -5.94695127
27258640 16565 35 12 0 20 0 27258640 27.74988343 -5.94710903
27256550 16566 49 12 0 20 0 27256550 27.70060573 -5.94723023
27254329 16567 91 12 0 20 0 27254329 27.70942516 -5.94702894
27265625 16568 23 22 0 20 0 27265625 28.14377013 -5.94943621
27264846 16569 27 12 0 20 0 27264846 27.53711699 -5.94927711
27258696 16570 95 22 0 20 0 27258696 28.58404334 -5.94842341
27261503 16571 125 22 0 5 0 27261503 16.77701207 -5.94948203
27266969 16572 30 22 0 20 0 27266969 27.69210613 -5.95034187
27267608 16573 28 22 0 20 0 27267608 27.28367898 -5.95066645
27265577 16574 43 12 0 20 0 27265577 27.52550378 -5.95026759
27263536 16575 50 22 0 20 0 27263536 28.2071845 -5.94950146
27267947 16576 60 22 0 25 0 27267947 21.80453213 -5.95068829
27266278 16577 36 12 0 20 0 27266278 27.59986038 -5.95013192
27266316 16578 33 22 0 20 0 27266316 28.22092049 -5.94974883
27246690 16579 470 12 0 20 0 27246690 27.60816439 -5.9464469
27267031 16580 22 12 0 20 0 27267031 28.58409927 -5.94995741
27263580 16581 35 12 0 20 0 27263580 28.69699244 -5.94932253
27267142 16582 57 22 0 26 0 27267142 20.11179205 -5.95127719
27259864 16583 69 22 0 24 0 27259864 25.32876882 -5.94874375
27271631 16584 23 22 0 20 0 27271631 28.15245513 -5.9516544
27265630 16585 57 22 0 20 0 27265630 28.19991688 -5.95066154
27267749 16586 25 22 0 20 0 27267749 29.18632452 -5.9506676
27270972 16587 38 22 0 20 0 27270972 28.20851232 -5.95172946
27266152 16588 89 22 0 24 0 27266152 24.04895848 -5.95103593
27267693 16589 103 22 0 20 0 27267693 28.40850685 -5.95136965
27270332 16590 35 12 0 20 0 27270332 27.61154339 -5.95195251
27268302 16591 79 22 0 20 0 27268302 27.52782882 -5.95174339
27266299 16592 159 22 0 20 0 27266299 27.93646435 -5.95157358
27265634 16593 59 22 0 20 0 27265634 28.20346053 -5.95102282
27266190 16594 74 12 0 24 0 27266190 26.01348692 -5.95085014
27270955 16595 24 12 0 20 0 27270955 27.75530792 -5.95219771
27274210 16596 39 22 0 20 0 27274210 27.58629823 -5.95328006
27269689 16597 38 12 0 20 0 27269689 27.52988493 -5.95187863
27274216 16598 31 22 0 20 0 27274216 27.60204625 -5.9533649
27274913 16599 38 22 0 20 0 27274913 28.18389101 -5.95381794
27278217 16600 26 22 0 20 0 27278217 27.63075862 -5.95430098
27258463 16601 163 22 0 24 0 27258463 24.04418303 -5.95118177
27278172 16602 39 22 0 20 0 27278172 27.07522009 -5.95497583
27260607 16603 128 12 0 24 0 27260607 26.00986285 -5.95100899
27233739 16604 2503 22 0 20 0 27233739 27.5675429 -5.94569555
27275426 16605 57 22 0 22 0 27275426 23.99442367 -5.95447858
27281530 16606 47 22 0 20 0 27281530 27.53064759 -5.95667013
27282340 16607 84 22 0 5 0 27282340 16.76741601 -5.95733459
27282880 16608 22 22 0 20 0 27282880 27.67823207 -5.95696357
27283529 16609 65 22 0 20 0 27283529 27.8616377 -5.95669929
27284860 16610 27 22 0 20 0 27284860 27.29267196 -5.95728531
27280531 16611 61 22 0 25 0 27280531 22.08033574 -5.95649368
27285562 16612 30 22 0 20 0 27285562 27.52576954 -5.95800815
27280852 16613 23 12 0 20 0 27280852 27.52429465 -5.95651331
27286928 16614 25 22 0 20 0 27286928 28.1938549 -5.95784798
27284241 16615 23 22 0 20 0 27284241 28.2198578 -5.95740529
27282855 16616 73 22 0 20 0 27282855 27.5592149 -5.95807829
27286930 16617 46 22 0 20 0 27286930 28.20220612 -5.95841462
27288174 16618 36 12 0 20 0 27288174 27.55703001 -5.95927236
27286926 16619 112 22 0 20 0 27286926 28.18933978 -5.95900564
27290813 16620 28 22 0 20 0 27290813 27.66472722 -5.95953588
27286961 16621 22 22 0 20 0 27286961 28.66246756 -5.9584605
27286186 16622 24 12 0 20 0 27286186 27.30413813 -5.95833883
27292210 16623 22 12 0 20 0 27292210 28.67699519 -5.9601783
27291455 16624 22 22 0 20 0 27291455 27.65905411 -5.95985928
27290861 16625 25 22 0 20 0 27290861 28.41153395 -5.95996431
27290053 16626 92 22 0 20 0 27290053 26.70595314 -5.96020737
27289422 16627 44 22 0 20 0 27289422 27.52811515 -5.95955866
27292123 16628 64 22 0 20 0 27292123 27.56663441 -5.96159356
27290093 16629 66 22 0 20 0 27290093 27.57198642 -5.96041552
27292139 16630 23 22 0 20 0 27292139 27.64972253 -5.96046851
27284902 16631 83 22 0 20 0 27284902 27.67539179 -5.95966237
27292817 16632 27 22 0 20 0 27292817 28.02600705 -5.96066455
27289432 16633 30 22 0 20 0 27289432 27.55739742 -5.95991571
27292771 16634 26 22 0 20 0 27292771 27.5219627 -5.96060303
27295519 16635 25 12 0 20 0 27295519 27.52132814 -5.96184309
27290179 16636 39 22 0 20 0 27290179 28.58619492 -5.96093526
27293569 16637 34 12 0 20 0 27293569 28.67776459 -5.96156553
27295599 16638 23 12 0 20 0 27295599 28.46945776 -5.96201773
27292408 16639 80 22 0 25 0 27292408 21.63509798 -5.96217984
27286185 16640 184 22 0 20 0 27286185 27.30091989 -5.96111842
27298996 16641 29 12 0 20 0 27298996 27.24722321 -5.9631764
27299053 16642 26 22 0 20 0 27299053 27.65001775 -5.96317783
27296898 16643 32 12 0 20 0 27296898 27.55561751 -5.96262692
